Ticker,Empresa,Razão Social,Situação Registro,Situação Emissor,Segmento de Listagem,Atividade,Ação,Data da Cotação,Tipo de Ação,Último Preço de Fechamento,Fator de Cotação,Volume Financeiro Transacionado,Último Demonstrativo Financeiro,Setor,Subsetor,Segmento,Participação em Índices,Preço/Lucro,Preço/VPA,Preço/Receita Líquida,Preço/FCO,Preço/FCF,Preço/Ativo Total,Preço/EBIT,Preço/Capital Giro,Preço/NCAV,EV/EBIT,EV/EBITDA,EV/Receita Líquida,EV/FCO,EV/FCF,EV/Ativo Total,Market Cap Empresa,Enterprise Value,Data Demonstração Financeira Atual,Preço Atual da Ação,Data do Preço da Ação,Dividend Yield,Receita Líquida,Resultado Bruto,EBIT,Depreciação e Amortização,EBITDA,Lucro Líquido,Lucro/Ação,Menor Preço 52 semanas,Maior Preço 52 semanas,Variação 2024,Variação 1 ano,Variação 2 anos(total),Variação 2 anos(anual),Variação 3 anos(total),Variação 3 anos(anual),Variação 4 anos(total),Variação 4 anos(anual),Variação 5 anos(total),Variação 5 anos(anual),Volume Diário Médio (3 meses),Retorno s/ Capital Tangível Inicial,Retorno s/ Capital Investido Inicial,Retorno s/ Capital Tangível Inicial Pré-Impostos,Retorno s/ Capital Investido Inicial Pré-Impostos,Retorno s/ Patrimônio Líquido Inicial,Retorno s/ Ativo Inicial,Margem Bruta,Margem Líquida,Margem EBIT,Margem EBITDA,Giro do Ativo Inicial,Alavancagem Financeira,Passivo/Patrimônio Líquido,Dívida Líquida/EBITDA,Caixa e Equivalentes de Caixa,Ativo Total,Dívida de Curto Prazo,Dívida de Longo Prazo,Dívida Bruta,Dívida Líquida,Patrimônio Líquido,Valor Patrimonial da Ação,Ações Ordinárias,Ações Preferenciais,Total,Ações Ordinárias em Tesouraria,Ações Preferenciais em Tesouraria,Total em Tesouraria,Ações Ordinárias (Exceto Tesouraria),Ações Preferenciais (Exceto Tesouraria),Total (Exceto Tesouraria),Fluxo de Caixa Operacional,Fluxo de Caixa de Investimentos,Fluxo de Caixa de Financiamentos,Aumento (Redução) de Caixa e Equivalentes,CAPEX 3 meses,Fluxo de Caixa Livre 3 meses,CAPEX 12 meses,Fluxo de Caixa Livre 12 meses,Receita de Intermediação Financeira,Resultado Bruto de Intermediação Financeira,Receita de Prestação de Serviços,Não existem dados para este código de negociação,Dados existentes para códigos de negociação abaixo:,Ordinária,Preferencial,Sem dados para mostrar,Unit
GOLL13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLL3,GOL,GOL LINHAS AEREAS INTELIGENTES S.A.,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,Gestão de Participação Societária,GOLL3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Bens Industriais,Transporte,Transporte Aéreo,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11,51","6,08","1,22","-36,28","-11,77","1,04","R$ 5,03 B","R$ 22,80 B",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 4,96 B","R$ 1,54 B","R$ 3,23 M","- R$ 877,96 M","R$ 881,19 M","- R$ 830,23 M","- R$ 0,26",,,,,,,,,,,,,,"67,97%","-10,78%","102,99%","-16,33%","9,30%","-11,92%","31,71%","-10,98%","10,62%","20,12%","1,09","-0,91","-1,91","4,74","R$ 1,52 B","R$ 21,83 B","R$ 9,72 B","R$ 9,58 B","R$ 19,30 B","R$ 17,77 B","- R$ 24,03 B","- R$ 7,50",2.863.682.500,338.594.335,3.202.276.835,0,2.109,2.109,2.863.682.500,338.592.226,3.202.274.726,"R$ 479,34 M","- R$ 461,19 M","- R$ 675,87 M","- R$ 684,30 M","- R$ 427,90 M","R$ 51,44 M","- R$ 1,31 B","- R$ 1,94 B",,,,,,,,,
GOLL4,GOL,GOL LINHAS AEREAS INTELIGENTES S.A.,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,Gestão de Participação Societária,GOLL4,27/11/2024,PN,"R$ 1,57",1 Ação,"R$ 9,99 M",ITR - 30/09/2024,Bens Industriais,Transporte,Transporte Aéreo,-,"-2,45","-0,21","0,27","-8,00","-2,59","0,23","2,54","-0,31","-0,08","11,51","6,08","1,22","-36,28","-11,77","1,04","R$ 5,03 B","R$ 22,80 B",30/09/2024,"R$ 1,57",27/11/2024,"0,00%","R$ 4,96 B","R$ 1,54 B","R$ 3,23 M","- R$ 877,96 M","R$ 881,19 M","- R$ 830,23 M","- R$ 0,26","R$ 0,98","R$ 9,50","-81,20%","-83,39%","-80,25%","-55,41%","-89,59%","-52,89%","-93,16%","-48,84%","-95,26%","-45,62%","R$ 6,93 M","67,97%","-10,78%","102,99%","-16,33%","9,30%","-11,92%","31,71%","-10,98%","10,62%","20,12%","1,09","-0,91","-1,91","4,74","R$ 1,52 B","R$ 21,83 B","R$ 9,72 B","R$ 9,58 B","R$ 19,30 B","R$ 17,77 B","- R$ 24,03 B","- R$ 7,50",2.863.682.500,338.594.335,3.202.276.835,0,2.109,2.109,2.863.682.500,338.592.226,3.202.274.726,"R$ 479,34 M","- R$ 461,19 M","- R$ 675,87 M","- R$ 684,30 M","- R$ 427,90 M","R$ 51,44 M","- R$ 1,31 B","- R$ 1,94 B",,,,,,,,,
GPAR3,CELGPAR,CIA CELG DE PARTICIPACOES - CELGPAR,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Participação em outras sociedades como acionista ou sócio-cotista e. ainda. a explotação direta ou indireta de serviços de energia elétrica.,GPAR3,18/10/2024,ON,"R$ 47,00",1 Ação,"R$ 4,70 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"-513,83","4,87","1.116,85","-532,69","37,58","4,54","-433,17","16,21","21,44","-434,67","-432,12","1.120,71","-534,53","37,71","4,56","R$ 3,74 B","R$ 3,76 B",30/09/2024,"R$ 47,00",18/10/2024,"0,00%","R$ 7,57 M","R$ 4,12 M","- R$ 7,88 M","- R$ 253,00 mil","- R$ 7,62 M","R$ 2,17 M","R$ 0,03","R$ 42,77","R$ 47,50","9,89%","-6,00%","23,74%","11,26%","115,69%","30,11%","259,26%","38,86%","131,58%","18,69%","R$ 72,31",NA,NA,NA,NA,NA,NA,"-14,85%","-217,36%","-257,83%","-259,35%",NA,"1,07","0,07","-1,49","R$ 1,02 M","R$ 824,88 M","R$ 3,15 M","R$ 10,80 M","R$ 13,96 M","R$ 12,94 M","R$ 768,48 M","R$ 9,65",79.676.000,0,79.676.000,0,0,0,79.676.000,0,79.676.000,"R$ 1,24 M","- R$ 867,00 mil","- R$ 1,04 M","- R$ 669,00 mil","- R$ 6,06 M","- R$ 4,82 M","- R$ 4,29 M","R$ 99,66 M",,,,,,,,,
GPIV33,GP INVEST,GP INVESTMENTS LTD.,ATIVO,FASE OPERACIONAL,BDR´s patrocinados,Investimentos Alternativos. principalmente em Private equity,GPIV33,27/11/2024,DR3,"R$ 3,93",1 Ação,"R$ 24,57 mil",ITR - 30/09/2024,Financeiro,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos,-,NA,"0,18","0,48","1,70",NA,"0,10","0,72","1,11","-0,24","0,65",NA,"0,44","1,54",NA,"0,09","R$ 266,20 M","R$ 241,68 M",30/09/2024,"R$ 3,93",27/11/2024,"0,00%","R$ 163,19 M","R$ 163,19 M","- R$ 60,83 M",NA,NA,NA,NA,"R$ 2,65","R$ 5,28","42,91%","25,16%","30,13%","14,01%","-31,41%","-11,79%","11,02%","2,65%","-43,04%","-10,64%","R$ 105,43 mil","11,60%","24,92%","17,58%","37,75%",NA,NA,"100,00%",NA,"67,57%",NA,"0,18","1,93","0,93",NA,"R$ 57,48 M","R$ 2,80 B","R$ 11,17 M","R$ 21,79 M","R$ 32,97 M","- R$ 24,52 M","R$ 1,45 B","R$ 11,09",130.824.582,0,130.824.582,8.634.322,0,8.634.322,122.190.260,0,122.190.260,"R$ 27,27 M","R$ 17,20 M","- R$ 50,81 M","- R$ 20,30 M",NA,NA,NA,NA,,,,,,,,,
GRAO3,AGRIBRASIL,HUMBERG AGRIBRASIL COM. E EXPORT. DE GRÃOS S.A.,ATIVO,FASE OPERACIONAL,Bovespa Mais,Venda. compra. revenda e distribuição de produtos in natura de origem vegetal (cereais e grãos). a granel ou em contêineres. no/para o mercado interno e externo.,GRAO3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Consumo não Cíclico,Agropecuária,Agricultura,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,30/09/2024,"R$ 0,00",//0,"0,00%","R$ 641,05 M","R$ 20,12 M","R$ 13,08 M","- R$ 4,89 M","R$ 17,97 M","R$ 928,00 mil","R$ 0,01",,,,,,,,,,,,,,"20,04%","27,66%","30,37%","41,91%","17,01%","2,68%","6,27%","1,16%","5,10%","5,15%","2,31","7,95","6,95","3,19","R$ 48,19 M","R$ 1,08 B","R$ 275,95 M","R$ 70,66 M","R$ 346,61 M","R$ 298,42 M","R$ 135,54 M","R$ 1,41",95.863.295,0,95.863.295,5.993.644,0,5.993.644,89.869.651,0,89.869.651,"- R$ 71,73 M","- R$ 544,00 mil","R$ 64,47 M","- R$ 7,81 M","- R$ 544,00 mil","- R$ 72,27 M","- R$ 674,00 mil","- R$ 152,88 M",,,,,,,,,
GRND3,GRENDENE,GRENDENE S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Fabricação de calçados em geral,GRND3,27/11/2024,ON,"R$ 5,31",1 Ação,"R$ 5,08 M",ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,"IBRA, ICON, IGC, IGCT, IGNM, INDX, ISE, ITAG, SMLL","7,39","1,24","1,89","5,85","6,90","1,12","11,86","1,93","2,33","11,90","10,07","1,90","5,87","6,93","1,13","R$ 4,79 B","R$ 4,81 B",30/09/2024,"R$ 5,31",27/11/2024,"4,90%","R$ 749,48 M","R$ 358,74 M","R$ 145,34 M","- R$ 16,88 M","R$ 162,22 M","R$ 223,52 M","R$ 0,25","R$ 5,20","R$ 6,83","-19,41%","-14,69%","3,79%","1,87%","-18,29%","-6,50%","-9,78%","-2,54%","-24,80%","-5,54%","R$ 4,74 M","7,64%","7,51%","11,57%","11,39%","18,60%","16,76%","46,11%","25,61%","15,97%","18,87%","0,65","1,11","0,11","0,04","R$ 59,78 M","R$ 4,27 B","R$ 65,70 M","R$ 12,27 M","R$ 77,97 M","R$ 18,19 M","R$ 3,85 B","R$ 4,27",902.160.000,0,902.160.000,0,0,0,902.160.000,0,902.160.000,"R$ 13,55 M","- R$ 17,67 M","- R$ 8,99 M","- R$ 13,12 M","- R$ 26,14 M","- R$ 12,60 M","- R$ 124,57 M","R$ 694,06 M",,,,,,,,,
GSHP3,GENERALSHOPP,GENERAL SHOPPING E OUTLETS DO BRASIL S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Administração de Shopping Centers,GSHP3,25/11/2024,ON,"R$ 6,65",1 Ação,"R$ 665,00",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,"-0,06","-0,01","0,07","-0,14","-0,09","0,01","0,23","0,24","-0,01","36,15","34,80","11,81","-21,37","-13,56","1,46","R$ 12,83 M","R$ 2,02 B",30/09/2024,"R$ 6,65",25/11/2024,"0,00%","R$ 43,01 M","R$ 28,61 M","R$ 23,36 M","- R$ 578,00 mil","R$ 23,94 M","R$ 2,63 M","R$ 1,36","R$ 6,65","R$ 18,12","-55,67%","-58,93%","-68,38%","-43,55%","-81,21%","-42,73%","-87,21%","-40,22%","-78,01%","-26,13%","R$ 2,17 mil","3,22%","4,00%","4,89%","6,07%","26,24%","-14,10%","67,80%","-128,92%","32,68%","33,95%","0,11","-1,31","-2,31","34,58","R$ 91,89 M","R$ 1,39 B","R$ 19,19 M","R$ 2,08 B","R$ 2,10 B","R$ 2,01 B","- R$ 1,06 B","- R$ 550,17",1.928.769,0,1.928.769,53.431,0,53.431,1.875.338,0,1.875.338,"- R$ 57,93 M","R$ 83,39 M","- R$ 41,73 M","- R$ 16,27 M","- R$ 5,82 M","- R$ 63,75 M","- R$ 54,50 M","- R$ 149,06 M",,,,,,,,,
GUAR3,GUARARAPES,GUARARAPES CONFECCOES S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Confecções de roupas e tecidos em geral.,GUAR3,27/11/2024,ON,"R$ 7,93",1 Ação,"R$ 18,04 M",ITR - 30/09/2024,Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,"GPTW, IBRA, ICON, IGC, IGCT, IGNM, ISE, ITAG, SMLL","18,42","0,77","0,42","2,45","2,56","0,30","5,11","1,37","-0,79","6,92","3,70","0,57","3,32","3,48","0,41","R$ 3,96 B","R$ 5,37 B",30/09/2024,"R$ 7,93",27/11/2024,"1,52%","R$ 2,30 B","R$ 1,37 B","R$ 156,63 M","- R$ 175,39 M","R$ 332,02 M","R$ 45,13 M","R$ 0,09","R$ 4,76","R$ 9,71","35,97%","34,38%","8,66%","4,22%","-21,89%","-7,89%","-46,79%","-14,58%","-54,50%","-14,56%","R$ 9,52 M","6,71%","6,62%","10,17%","10,03%","4,31%","1,56%","58,61%","2,30%","8,30%","15,54%","0,68","2,53","1,53","0,97","R$ 626,64 M","R$ 13,03 B","R$ 421,28 M","R$ 1,61 B","R$ 2,03 B","R$ 1,41 B","R$ 5,16 B","R$ 10,33",499.200.000,0,499.200.000,2.560,0,2.560,499.197.440,0,499.197.440,"R$ 258,65 M","R$ 62,02 M","- R$ 734,06 M","- R$ 413,40 M","- R$ 42,08 M","R$ 216,56 M","- R$ 72,80 M","R$ 1,54 B",,,,,,,,,
HAGA3,HAGA S/A,HAGA S.A. INDUSTRIA E COMERCIO,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,INDUSTRIA METALÚRGICA - FAB. DE FECHADURAS P/CONSTRUÇÃO CIVIL,HAGA3,27/11/2024,ON,"R$ 2,34",1 Ação,"R$ 26,66 mil",ITR - 30/09/2024,Bens Industriais,Construção e Engenharia,Produtos para Construção,-,"6,56","-0,54","0,95","6,50",NA,"0,42","23,38","0,83","-0,33","33,66","17,54","1,37","9,36",NA,"0,61","R$ 19,36 M","R$ 40,09 M",30/09/2024,"R$ 2,34",27/11/2024,"0,00%","R$ 8,80 M","R$ 2,29 M","R$ 290,32 mil","- R$ 256,32 mil","R$ 546,63 mil","R$ 772,24 mil","R$ 0,06","R$ 2,29","R$ 3,06","-17,89%","-7,87%","-20,14%","-10,59%","-42,65%","-16,89%","-32,95%","-9,50%","-35,36%","-8,35%","R$ 36,21 mil","1,44%","-2,26%","2,18%","-3,43%","-7,65%","7,13%","26,58%","14,50%","4,07%","7,80%","0,49","-1,29","-2,29","9,07","R$ 18,40 mil","R$ 65,90 M","R$ 20,75 M","R$ 0,00","R$ 20,75 M","R$ 20,74 M","- R$ 51,27 M","- R$ 4,31",3.966.667,7.933.333,11.900.000,0,0,0,3.966.667,7.933.333,11.900.000,"- R$ 185,25 mil","- R$ 87,55 mil","R$ 0,00","- R$ 272,80 mil",NA,NA,NA,NA,,,,,,,,,
HAGA4,HAGA S/A,HAGA S.A. INDUSTRIA E COMERCIO,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,INDUSTRIA METALÚRGICA - FAB. DE FECHADURAS P/CONSTRUÇÃO CIVIL,HAGA4,27/11/2024,PN,"R$ 1,27",1 Ação,"R$ 10,62 mil",ITR - 30/09/2024,Bens Industriais,Construção e Engenharia,Produtos para Construção,-,"3,56","-0,29","0,52","3,53",NA,"0,23","12,69","0,45","-0,18","33,66","17,54","1,37","9,36",NA,"0,61","R$ 19,36 M","R$ 40,09 M",30/09/2024,"R$ 1,27",27/11/2024,"0,00%","R$ 8,80 M","R$ 2,29 M","R$ 290,32 mil","- R$ 256,32 mil","R$ 546,63 mil","R$ 772,24 mil","R$ 0,06","R$ 1,03","R$ 1,40","7,63%","10,43%","14,41%","6,94%","-29,44%","-10,96%","-30,98%","-8,85%","-19,62%","-4,27%","R$ 18,72 mil","1,44%","-2,26%","2,18%","-3,43%","-7,65%","7,13%","26,58%","14,50%","4,07%","7,80%","0,49","-1,29","-2,29","9,07","R$ 18,40 mil","R$ 65,90 M","R$ 20,75 M","R$ 0,00","R$ 20,75 M","R$ 20,74 M","- R$ 51,27 M","- R$ 4,31",3.966.667,7.933.333,11.900.000,0,0,0,3.966.667,7.933.333,11.900.000,"- R$ 185,25 mil","- R$ 87,55 mil","R$ 0,00","- R$ 272,80 mil",NA,NA,NA,NA,,,,,,,,,
HAPV3,HAPVIDA,HAPVIDA PARTICIPACOES E INVESTIMENTOS SA,ATIVO,FASE OPERACIONAL,Novo Mercado,Participação. como sócia ou acionista. em outras empresas. predominantemente de assistência médica. bem como a realização de investimentos diretos e a exploração de atividades de prestação de serviços,HAPV3,27/11/2024,ON,"R$ 2,88",1 Ação,"R$ 241,55 M",ITR - 30/09/2024,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,"IBOVESPA, IBRA, IBRX, IBRX50, ICON, IGC, IGCT, IGNM, ITAG, IVBX, MLCX","-40,74","0,45","0,76","8,07","8,55","0,29","19,59","8,07","-0,97","29,14","15,35","1,13","12,01","12,71","0,44","R$ 21,71 B","R$ 32,30 B",30/09/2024,"R$ 2,88",27/11/2024,"0,00%","R$ 7,73 B","R$ 1,02 B","R$ 253,07 M","- R$ 651,98 M","R$ 905,05 M","- R$ 81,26 M","- R$ 0,01","R$ 2,88","R$ 4,69","-32,87%","-36,84%","-45,66%","-26,19%","-75,29%","-37,19%","-79,84%","-32,98%","-74,28%","-23,76%","R$ 256,65 M","4,39%","1,23%","6,66%","1,87%","-1,09%","-0,71%","11,42%","-1,86%","3,86%","7,33%","0,38","1,52","0,52","5,03","R$ 488,84 M","R$ 73,87 B","R$ 602,56 M","R$ 10,47 B","R$ 11,07 B","R$ 10,58 B","R$ 48,69 B","R$ 6,46",7.539.463.263,0,7.539.463.263,45.073.213,0,45.073.213,7.494.390.050,0,7.494.390.050,"R$ 723,78 M","R$ 513,12 M","- R$ 1,17 B","R$ 69,16 M","- R$ 91,89 M","R$ 631,90 M","- R$ 148,67 M","R$ 2,54 B",,,,,,,,,
HBOR3,HELBOR,HELBOR EMPREENDIMENTOS S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Incorporação de Imoveis,HBOR3,27/11/2024,ON,"R$ 1,80",1 Ação,"R$ 4,65 M",ITR - 30/09/2024,Consumo Cíclico,Construção Civil,Incorporações,"IGC, IGNM, ITAG","4,52","0,17","0,18","1,44","1,54","0,04","1,01","0,13","-0,08","9,02","7,97","1,64","12,84","13,73","0,33","R$ 240,93 M","R$ 2,15 B",30/09/2024,"R$ 1,80",27/11/2024,"5,06%","R$ 346,56 M","R$ 111,78 M","R$ 51,36 M","- R$ 6,22 M","R$ 57,59 M","R$ 9,19 M","R$ 0,07","R$ 1,75","R$ 3,41","-43,58%","-34,44%","-16,13%","-8,38%","-56,14%","-23,98%","-81,98%","-34,83%","-88,61%","-35,21%","R$ 1,02 M","3,04%","4,88%","4,60%","7,40%","3,83%","0,93%","32,45%","4,07%","18,16%","20,56%","0,23","4,49","3,49","7,07","R$ 97,42 M","R$ 6,42 B","R$ 910,38 M","R$ 1,09 B","R$ 2,00 B","R$ 1,91 B","R$ 1,43 B","R$ 10,68",133.851.000,0,133.851.000,1.157.000,0,1.157.000,132.694.000,0,132.694.000,"- R$ 27,49 M","- R$ 55,68 M","- R$ 24,99 M","- R$ 108,16 M","- R$ 3,10 M","- R$ 30,59 M","- R$ 10,88 M","R$ 156,44 M",,,,,,,,,
HBRE3,HBR REALTY,HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S/A,ATIVO,FASE OPERACIONAL,Novo Mercado,Deter patrimônio constituído por bens imóveis e direitos a eles relativos; administrar bens imóveis próprios e de terceiros; e participar. como sócia ou acionista. em outras sociedades.,HBRE3,27/11/2024,ON,"R$ 4,53",1 Ação,"R$ 7,38 M",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,"IGC, IGNM, ITAG","4,75","0,23","2,96","-1,39","-1,27","0,10","1,13","2,89","-0,17","4,56","4,52","11,99","-5,63","-5,13","0,39","R$ 467,45 M","R$ 1,89 B",30/09/2024,"R$ 4,53",27/11/2024,"0,00%","R$ 41,54 M","R$ 33,41 M","R$ 21,52 M","- R$ 1,19 M","R$ 22,71 M","- R$ 17,26 M","- R$ 0,17","R$ 4,14","R$ 6,87","-20,25%","-11,35%","-9,58%","-4,89%","-52,76%","-22,08%",-,-,-,-,"R$ 2,33 M","6,72%","9,04%","10,18%","13,70%","5,16%","2,29%","80,06%","62,31%","262,88%","265,30%","0,04","2,42","1,42","3,40","R$ 24,23 M","R$ 4,83 B","R$ 127,18 M","R$ 1,32 B","R$ 1,45 B","R$ 1,43 B","R$ 1,99 B","R$ 19,31",103.188.981,0,103.188.981,287.649,0,287.649,102.901.332,0,102.901.332,"- R$ 18,09 M","R$ 13,59 M","R$ 5,76 M","R$ 1,26 M","- R$ 6,20 M","- R$ 24,29 M","- R$ 32,73 M","- R$ 368,97 M",,,,,,,,,
HBSA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBSA3,HIDROVIAS,HIDROVIAS DO BRASIL S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Operador de logística hidroviária para clientes de commodities agrícolas. minerais. combustíveis e derivados e carga. integrando o transporte por barcaças com operação de terminais de origem e destino,HBSA3,27/11/2024,ON,"R$ 3,20",1 Ação,"R$ 10,09 M",ITR - 30/09/2024,Bens Industriais,Transporte,Transporte Hidroviário,"AGFS, GPTW, IBRA, IGC, IGCT, IGNM, ITAG, SMLL","-6,62","1,85","1,47","7,86","35,47","0,37","-95,18","-7,19","-0,44","-248,94","17,45","3,85","20,56","92,76","0,98","R$ 2,43 B","R$ 6,36 B",30/09/2024,"R$ 3,20",27/11/2024,"0,00%","R$ 489,39 M","R$ 138,90 M","R$ 57,36 M","- R$ 112,63 M","R$ 169,99 M","- R$ 48,64 M","- R$ 0,06","R$ 3,07","R$ 4,54","-12,81%","-11,60%","28,00%","13,08%","6,31%","2,06%","-53,96%","-17,61%",-,-,"R$ 9,42 M","-0,34%","-0,32%","-0,51%","-0,48%","-23,17%","-5,73%","19,02%","-22,21%","-1,55%","22,06%","0,26","4,94","3,94","10,78","R$ 686,99 M","R$ 6,51 B","R$ 1,18 B","R$ 3,44 B","R$ 4,62 B","R$ 3,93 B","R$ 1,32 B","R$ 1,73",760.383.000,0,760.383.000,0,0,0,760.383.000,0,760.383.000,"R$ 43,62 M","- R$ 84,39 M","- R$ 41,27 M","- R$ 92,20 M","- R$ 70,50 M","- R$ 26,88 M","- R$ 240,85 M","R$ 68,61 M",,,,,,,,,
HBTS3,HABITASUL,CIA HABITASUL DE PARTICIPACOES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Participação em sociedades. civis ou comerciais; prestação de serviços técnicos de planejamento. organização e estruturação de empresas ou grupos empresariais.,HBTS3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,63","2,61","1,62","-30,61","-23,35","0,34","R$ 274,74 M","R$ 527,34 M",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 15,66 M","R$ 7,86 M","- R$ 2,24 M","- R$ 478,00 mil","- R$ 1,76 M","- R$ 3,46 M","- R$ 0,38",,,,,,,,,,,,,,"9,92%","16,53%","15,03%","25,04%","31,08%","12,71%","75,97%","55,25%","61,70%","62,09%","0,23","2,33","1,33","1,25","R$ 241,00 mil","R$ 1,57 B","R$ 9,82 M","R$ 243,02 M","R$ 252,84 M","R$ 252,60 M","R$ 673,76 M","R$ 73,77",3.152.764,5.980.923,9.133.687,0,0,0,3.152.764,5.980.923,9.133.687,"- R$ 13,11 M","R$ 15,42 M","- R$ 10,59 M","- R$ 8,28 M","- R$ 448,00 mil","- R$ 13,56 M","- R$ 5,36 M","- R$ 22,59 M",,,,,,,,,
HBTS5,HABITASUL,CIA HABITASUL DE PARTICIPACOES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Participação em sociedades. civis ou comerciais; prestação de serviços técnicos de planejamento. organização e estruturação de empresas ou grupos empresariais.,HBTS5,26/11/2024,PNA,"R$ 30,08",1 Ação,"R$ 3,01 mil",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,"1,53","0,41","0,84","-15,95","-12,16","0,17","1,37","2,59","-0,35","2,63","2,61","1,62","-30,61","-23,35","0,34","R$ 274,74 M","R$ 527,34 M",30/09/2024,"R$ 30,08",26/11/2024,"3.109,14%","R$ 15,66 M","R$ 7,86 M","- R$ 2,24 M","- R$ 478,00 mil","- R$ 1,76 M","- R$ 3,46 M","- R$ 0,38","R$ 29,01","R$ 48,56","-31,78%","-38,05%","16,25%","7,80%","-33,37%","-12,64%","61,67%","12,73%","191,28%","23,64%","R$ 7,03 mil","9,92%","16,53%","15,03%","25,04%","31,08%","12,71%","75,97%","55,25%","61,70%","62,09%","0,23","2,33","1,33","1,25","R$ 241,00 mil","R$ 1,57 B","R$ 9,82 M","R$ 243,02 M","R$ 252,84 M","R$ 252,60 M","R$ 673,76 M","R$ 73,77",3.152.764,5.980.923,9.133.687,0,0,0,3.152.764,5.980.923,9.133.687,"- R$ 13,11 M","R$ 15,42 M","- R$ 10,59 M","- R$ 8,28 M","- R$ 448,00 mil","- R$ 13,56 M","- R$ 5,36 M","- R$ 22,59 M",,,,,,,,,
HBTS6,HABITASUL,CIA HABITASUL DE PARTICIPACOES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Participação em sociedades. civis ou comerciais; prestação de serviços técnicos de planejamento. organização e estruturação de empresas ou grupos empresariais.,HBTS6,NA,PNB,NA,NA,NA,ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HBTS3,HBTS5,,
